year,competition_id,url,http_status,competition_name,start_date,end_date,location,fetched_at_utc,probe_error,officials_analysis_competition_type_id,season_year
2023,32270,https://ijs.usfigureskating.org/leaderboard/results/2023/32270/index.asp,200,2023 Spring Fling,4/28/23,4/30/23,"Serpentini Arena - Winterhurst, Lakewood, OH",2026-05-18T22:44:29+00:00,,11,2324
2023,32246,https://ijs.usfigureskating.org/leaderboard/results/2023/32246/index.asp,200,2023 North Star Spring Classic,4/29/23,4/30/23,"NorthStar Ice Sports, Westborough, MA",2026-05-18T22:44:23+00:00,,11,2324
2023,32374,https://ijs.usfigureskating.org/leaderboard/results/2023/32374/index.asp,200,2023 Skating Club of Ice Land Spring Open,4/30/23,4/30/23,"Rink 1, Rink 2, Hamilton, New Jersey",2026-05-18T22:44:48+00:00,,11,2324
2023,32213,https://ijs.usfigureskating.org/leaderboard/results/2023/32213/index.asp,200,2023 Magic City Ice Classic,5/5/23,5/7/23,"Pelham Civic Complex, Pelham, AL",2026-05-18T22:44:13+00:00,,11,2324
2023,33548,https://ijs.usfigureskating.org/leaderboard/results/2023/33548/index.asp,200,16th Annual June Bug Competition,5/6/23,5/6/23,"Pleasant Arena, St. Paul, MN",2026-05-18T22:46:57+00:00,,11,2324
2023,32234,https://ijs.usfigureskating.org/leaderboard/results/2023/32234/index.asp,200,2023 May Day Open and Compete USA,5/11/23,5/13/23,"Patrick Rink, Resor Rink, Laurel, MD",2026-05-18T22:44:20+00:00,,11,2324
2023,32175,https://ijs.usfigureskating.org/leaderboard/results/2023/32175/index.asp,200,2023 Skate Vegas Championships,5/12/23,5/14/23,"Lifeguard Arena, Henderson, NV",2026-05-18T22:44:07+00:00,,11,2324
2023,32084,https://ijs.usfigureskating.org/leaderboard/results/2023/32084/index.asp,200,39th Annual Margaret Faulkner Springtime Invitatio,5/18/23,5/21/23,"Stadium Rink, Olympic Rink, Ann Arbor, MI",2026-05-18T22:43:51+00:00,,11,2324
2023,32235,https://ijs.usfigureskating.org/leaderboard/results/2023/32235/index.asp,200,2023 North Shore Open,5/18/23,5/21/23,"Burbank Ice Arena, Reading, MA",2026-05-18T22:44:21+00:00,,11,2324
2023,32253,https://ijs.usfigureskating.org/leaderboard/results/2023/32253/index.asp,200,2023 Copper State Classic,5/18/23,5/21/23,"Coyotes Community Ice Center, Mesa, AZ",2026-05-18T22:44:24+00:00,,11,2324
2023,32287,https://ijs.usfigureskating.org/leaderboard/results/2023/32287/index.asp,200,2023 Memorial Trophy,5/18/23,5/21/23,"Ice Skate USA, Houston, TX",2026-05-18T22:44:36+00:00,,11,2324
2023,33475,https://ijs.usfigureskating.org/leaderboard/results/2023/33475/index.asp,200,2023 Roseville Open and Rosebuds Compete USA,5/18/23,5/21/23,"Roseville Skating Center, Roseville, MN",2026-05-18T22:46:46+00:00,,11,2324
2023,33547,https://ijs.usfigureskating.org/leaderboard/results/2023/33547/index.asp,200,2023 North Shore Open (TOI Only),5/18/23,5/21/23,"Burbank Ice Arena, Reading, MA",2026-05-18T22:46:57+00:00,,11,2324
2023,32232,https://ijs.usfigureskating.org/leaderboard/results/2023/32232/index.asp,200,2023 Nassau County Figure Skating Championships,5/19/23,5/21/23,"Cantiague Park Ice Arena, Hicksville, NY",2026-05-18T22:44:20+00:00,,11,2324
2023,32262,https://ijs.usfigureskating.org/leaderboard/results/2023/32262/index.asp,200,2023 Central Carolina Skating Classic,5/19/23,5/21/23,"Rink1, Rink2, Hillsborough, NC",2026-05-18T22:44:27+00:00,,11,2324
2023,33532,https://ijs.usfigureskating.org/leaderboard/results/2023/33532/index.asp,200,2023 Santa Fe Skate Fest,5/19/23,5/21/23,"Genoveva Chavez Community Cent, Santa Fe NM",2026-05-18T22:46:55+00:00,,11,2324
2023,35511,https://ijs.usfigureskating.org/leaderboard/results/2023/35511/index.asp,200,35th Florida State Games Figure Skating Championsh,5/19/23,5/21/23,"Stadium Rink, Coral Springs, FL",2026-05-18T22:54:40+00:00,,11,2324
2023,30833,https://ijs.usfigureskating.org/leaderboard/results/2023/30833/index.asp,200,2023 Excel and Beyond Figure Skating Competition,5/20/23,5/21/23,"Grossinger Motors Arena, Bloomington Ice Center, Bloomington, IL",2026-05-18T22:41:41+00:00,,11,2324
