year,competition_id,url,http_status,competition_name,start_date,end_date,location,fetched_at_utc,probe_error,officials_analysis_competition_type_id,season_year
2026,30915,https://ijs.usfigureskating.org/leaderboard/results/2026/30915/index.asp,200,2026 Midwestern Adult Sectional FS Championships,3/13/26,3/15/26,"Eddie Edgar Arena, Livonia, MI",2026-05-19T00:56:19+00:00,,13,2526
2026,36362,https://ijs.usfigureskating.org/leaderboard/results/2026/36362/index.asp,200,2026 Sunflower Classic,3/14/26,3/15/26,"Rink A, Rink B, Minnetonka, MN",2026-05-19T01:05:09+00:00,,11,2627
2026,36512,https://ijs.usfigureskating.org/leaderboard/results/2026/36512/index.asp,200,2026 Philadelphia Areas Figure Skating Competition,3/14/26,3/15/26,"Philadelphia Skating Club and, Ardmore, PA",2026-05-19T01:05:24+00:00,,11,2627
2026,36812,https://ijs.usfigureskating.org/leaderboard/results/2026/36812/index.asp,200,2026 Glacier Challenge,3/19/26,3/22/26,"MIssoula, MT",2026-05-19T01:06:05+00:00,,11,2627
2026,36435,https://ijs.usfigureskating.org/leaderboard/results/2026/36435/index.asp,200,2026 Wichita Mid-Continent Classic,3/20/26,3/22/26,"Wichita Ice Center, Wichita, KS",2026-05-19T01:05:16+00:00,,11,2627
2026,36555,https://ijs.usfigureskating.org/leaderboard/results/2026/36555/index.asp,200,2026 SEGL Competition,3/20/26,3/22/26,"Iceland Sports Complex, Louisville, KY",2026-05-19T01:05:30+00:00,,11,2627
2026,36668,https://ijs.usfigureskating.org/leaderboard/results/2026/36668/index.asp,200,2026 Cleveland Invitational Championship,3/20/26,3/22/26,"Michael A. Ries Ice Rink, Parma, OH",2026-05-19T01:05:46+00:00,,11,2627
2026,36800,https://ijs.usfigureskating.org/leaderboard/results/2026/36800/index.asp,200,2026 Sugar Skate,3/20/26,3/22/26,"Sugar Land Ice & Sports Center, Sugar Land, TX",2026-05-19T01:06:03+00:00,,11,2627
2026,36878,https://ijs.usfigureskating.org/leaderboard/results/2026/36878/index.asp,200,2026 BODYARMOR State Games,3/20/26,3/22/26,"Greensboro Ice House, Greensboro, NC",2026-05-19T01:06:12+00:00,,11,2627
2026,36511,https://ijs.usfigureskating.org/leaderboard/results/2026/36511/index.asp,200,2026 Gold Rush,3/21/26,3/22/26,"Skatetown Ice Arena, Roseville, CA",2026-05-19T01:05:24+00:00,,11,2627
2026,36613,https://ijs.usfigureskating.org/leaderboard/results/2026/36613/index.asp,200,2026 Edge of the Sound,3/21/26,3/21/26,"Bremerton Ice Center, Bremerton, WA",2026-05-19T01:05:37+00:00,,11,2627
2026,36671,https://ijs.usfigureskating.org/leaderboard/results/2026/36671/index.asp,200,2026 Far North Festival,3/21/26,3/22/26,"Ben Boeke Ice Arena, Anchorage, AK",2026-05-19T01:05:46+00:00,,11,2627
2026,36765,https://ijs.usfigureskating.org/leaderboard/results/2026/36765/index.asp,200,2026 ISCC Open Spring,3/21/26,3/21/26,"International Skating Center o, Simsbury, CT",2026-05-19T01:05:59+00:00,,11,2627
2026,36903,https://ijs.usfigureskating.org/leaderboard/results/2026/36903/index.asp,200,2026 Osceola Festival on Ice,3/21/26,3/21/26,"Ice Factory of Central Florida, Kissimmee, FL",2026-05-19T01:06:15+00:00,,11,2627
2026,36921,https://ijs.usfigureskating.org/leaderboard/results/2026/36921/index.asp,200,2026 Sunset Skate,3/21/26,3/21/26,"The Rinks Poway ICE, Poway, CA",2026-05-19T01:06:17+00:00,,11,2627
2026,36651,https://ijs.usfigureskating.org/leaderboard/results/2026/36651/index.asp,200,2026 High Altitude Skating Challenge,3/25/26,3/29/26,"Utah Olympic Oval, Salt Lake City, UT",2026-05-19T01:05:44+00:00,,11,2627
2026,36844,https://ijs.usfigureskating.org/leaderboard/results/2026/36844/index.asp,200,2026 High Altitude Skating Challenge (TOI ONLY),3/25/26,3/29/26,"Utah Olympic Oval, Salt Lake City, UT",2026-05-19T01:06:08+00:00,,11,2627
2026,36543,https://ijs.usfigureskating.org/leaderboard/results/2026/36543/index.asp,200,2026 Skate Kansas City,3/26/26,3/29/26,"Kansas City Ice Center, Shawnee, KS",2026-05-19T01:05:28+00:00,,11,2627
2026,36852,https://ijs.usfigureskating.org/leaderboard/results/2026/36852/index.asp,200,2026 Skate Kansas City (TOI ONLY),3/26/26,3/29/26,"Kansas City Ice Center, Shawnee, KS",2026-05-19T01:06:09+00:00,,11,2627
2026,36513,https://ijs.usfigureskating.org/leaderboard/results/2026/36513/index.asp,200,2026 Genesee Invitational,3/27/26,3/29/26,"Gene Polisseni Center, Rochester, NY",2026-05-19T01:05:24+00:00,,11,2627
2026,36633,https://ijs.usfigureskating.org/leaderboard/results/2026/36633/index.asp,200,2026 Quad Cities Victory Skate,3/27/26,3/29/26,"The Rivers Edge, Davenport, IA",2026-05-19T01:05:40+00:00,,11,2627
2026,36649,https://ijs.usfigureskating.org/leaderboard/results/2026/36649/index.asp,200,52nd Annual 2026 W.I.M Competition,3/27/26,3/28/26,"Wilson Park Recreation Center, Milwaukee, WI",2026-05-19T01:05:43+00:00,,11,2627
2026,36650,https://ijs.usfigureskating.org/leaderboard/results/2026/36650/index.asp,200,2026 Blades on Broadway,3/27/26,3/29/26,"Everett Community Ice Rink, Everett, WA",2026-05-19T01:05:43+00:00,,11,2627
2026,36684,https://ijs.usfigureskating.org/leaderboard/results/2026/36684/index.asp,200,2026 Morris Open,3/27/26,3/29/26,"Mennen Sports Arena, Rink 2, Morristown, NJ",2026-05-19T01:05:48+00:00,,11,2627
2026,36774,https://ijs.usfigureskating.org/leaderboard/results/2026/36774/index.asp,200,2026 Midwestern-Pacific Coast Sectional HS Final,3/27/26,3/29/26,"Rink 1, Rink 3, Fort Wayne, IN, Team Points",2026-05-19T01:06:00+00:00,,11,2627
2026,36778,https://ijs.usfigureskating.org/leaderboard/results/2026/36778/index.asp,200,Rocket City Classic 2026,3/27/26,3/29/26,"Benton H. Wilcoxon Municipal I, Huntsville, AL",2026-05-19T01:06:01+00:00,,11,2627
2026,36858,https://ijs.usfigureskating.org/leaderboard/results/2026/36858/index.asp,200,2026 Eastern Sectional High School Final,3/27/26,3/29/26,"Veterans Memorial Skating Rink, West Hartford, CT, Team Points",2026-05-19T01:06:10+00:00,,11,2627
2026,36893,https://ijs.usfigureskating.org/leaderboard/results/2026/36893/index.asp,200,2026 Orange Twist Open,3/28/26,3/28/26,"Center Ice Arena, Ontario, CA",2026-05-19T01:06:14+00:00,,11,2627
2026,30921,https://ijs.usfigureskating.org/leaderboard/results/2026/30921/index.asp,200,2026 U.S. Adult Figure Skating Championships,4/8/26,4/11/26,"Breakaway, IceForum, Duluth, GA",2026-05-19T00:56:20+00:00,,12,2526
2026,36845,https://ijs.usfigureskating.org/leaderboard/results/2026/36845/index.asp,200,2026 Adult Compete USA Open,4/8/26,4/8/26,"Atlanta Ice Forum, Duluth, GA",2026-05-19T01:06:08+00:00,,11,2627
2026,36635,https://ijs.usfigureskating.org/leaderboard/results/2026/36635/index.asp,200,39th Annual Florida Open Skating Championships (20,4/9/26,4/12/26,"Olympic Rink, Pro Rink, Orlando, FL",2026-05-19T01:05:41+00:00,,11,2627
2026,36925,https://ijs.usfigureskating.org/leaderboard/results/2026/36925/index.asp,200,Fort Collins Classic 2026,4/9/26,4/12/26,"Edora Pool Ice Center (EPIC), Fort Collins, CO",2026-05-19T01:06:18+00:00,,11,2627
2026,36634,https://ijs.usfigureskating.org/leaderboard/results/2026/36634/index.asp,200,2026 Madison Open,4/10/26,4/12/26,"Madison Ice Arena, Madison, WI",2026-05-19T01:05:40+00:00,,11,2627
2026,36665,https://ijs.usfigureskating.org/leaderboard/results/2026/36665/index.asp,200,2026 Cape Cod Spring Classic,4/10/26,4/12/26,"Charles Moore Arena, Orleans, MA",2026-05-19T01:05:45+00:00,,11,2627
2026,36730,https://ijs.usfigureskating.org/leaderboard/results/2026/36730/index.asp,200,2026 Cody State Games & Spring Classic,4/10/26,4/12/26,"Cody, WY",2026-05-19T01:05:55+00:00,,11,2627
2026,36514,https://ijs.usfigureskating.org/leaderboard/results/2026/36514/index.asp,200,2026 Oregon Open Figure Skating Championships,4/11/26,4/12/26,"The Rink Exchange, Eugene, OR",2026-05-19T01:05:24+00:00,,11,2627
2026,36698,https://ijs.usfigureskating.org/leaderboard/results/2026/36698/index.asp,200,2026 Tri-State Memorial Figure Skating Competition,4/11/26,4/12/26,"East Rink, West Rink, Canton, MI",2026-05-19T01:05:51+00:00,,11,2627
2026,36881,https://ijs.usfigureskating.org/leaderboard/results/2026/36881/index.asp,200,2026 Curtain Call North,4/11/26,4/11/26,"Icoeplex Simi Valley, Simi Valley, CA",2026-05-19T01:06:12+00:00,,11,2627
2026,36468,https://ijs.usfigureskating.org/leaderboard/results/2026/36468/index.asp,200,2026 Skate Austin Bluebonnet Open,4/16/26,4/19/26,"Gold Rink, Silver RInk, Cedar Park, TX",2026-05-19T01:05:19+00:00,,11,2627
2026,36534,https://ijs.usfigureskating.org/leaderboard/results/2026/36534/index.asp,200,2026 Reach for the Peaks,4/16/26,4/18/26,"Peaks Ice Arena, Provo, UT",2026-05-19T01:05:26+00:00,,11,2627
2026,36655,https://ijs.usfigureskating.org/leaderboard/results/2026/36655/index.asp,200,Fiesta Skate 2026,4/16/26,4/19/26,"AZ Ice Gilbert, Gilbert, AZ",2026-05-19T01:05:44+00:00,,11,2627
2026,36673,https://ijs.usfigureskating.org/leaderboard/results/2026/36673/index.asp,200,Skate Nashville 2026,4/16/26,4/19/26,"Rink A, Rink B, Centennial Sportsplex, Nashville, TN",2026-05-19T01:05:47+00:00,,11,2627
2026,36741,https://ijs.usfigureskating.org/leaderboard/results/2026/36741/index.asp,200,Boise Ice Classic 2026,4/16/26,4/19/26,"Idaho Ice World, Boise, ID",2026-05-19T01:05:56+00:00,,11,2627
2026,36598,https://ijs.usfigureskating.org/leaderboard/results/2026/36598/index.asp,200,2026 Spring Funtastics,4/17/26,4/19/26,"West Rink, East Rink, Arvada, CO",2026-05-19T01:05:35+00:00,,11,2627
2026,36743,https://ijs.usfigureskating.org/leaderboard/results/2026/36743/index.asp,200,2026 Southern Connecticut Open,4/17/26,4/19/26,"Darien Ice Rink, Darien, CT",2026-05-19T01:05:57+00:00,,11,2627
2026,36604,https://ijs.usfigureskating.org/leaderboard/results/2026/36604/index.asp,200,2026 Spring Spectacular,4/18/26,4/19/26,"Rink 1, Rink 2, Anaheim, CA",2026-05-19T01:05:36+00:00,,11,2627
2026,36629,https://ijs.usfigureskating.org/leaderboard/results/2026/36629/index.asp,200,2026 Skate Pittsburgh,4/18/26,4/19/26,"RMU Island Sports Center, Pittsburgh, PA",2026-05-19T01:05:40+00:00,,11,2627
2026,36770,https://ijs.usfigureskating.org/leaderboard/results/2026/36770/index.asp,200,2026 NATIONS' CUP and GOLD CUP,4/21/26,4/26/26,"Munn Ice Arena - Michigan Stat, East Lansing, MI",2026-05-19T01:06:00+00:00,,11,2627
2026,36713,https://ijs.usfigureskating.org/leaderboard/results/2026/36713/index.asp,200,51st Annual Ladybug Competition,4/23/26,4/26/26,"NHL Rink, Championship Rink, Orland Paril IL",2026-05-19T01:05:52+00:00,,11,2627
2026,36618,https://ijs.usfigureskating.org/leaderboard/results/2026/36618/index.asp,200,2026 Crystalline Classic,4/24/26,4/26/26,"Snoopy's Home Ice, Santa Rosa, CA",2026-05-19T01:05:38+00:00,,11,2627
2026,36624,https://ijs.usfigureskating.org/leaderboard/results/2026/36624/index.asp,200,2026 La Jolla Open,4/24/26,4/26/26,"UTC Ice Sports Center, San Diego, CA",2026-05-19T01:05:39+00:00,,11,2627
2026,36681,https://ijs.usfigureskating.org/leaderboard/results/2026/36681/index.asp,200,2026 Jo Williams Memorial Cup,4/24/26,4/26/26,"Eagles Ice Arena, Spokane, WA",2026-05-19T01:05:48+00:00,,11,2627
2026,36704,https://ijs.usfigureskating.org/leaderboard/results/2026/36704/index.asp,200,2026 CRC Kickoff,4/24/26,4/26/26,"Rink 1, Rink 2, Chesapeake, VA",2026-05-19T01:05:51+00:00,,11,2627
2026,36866,https://ijs.usfigureskating.org/leaderboard/results/2026/36866/index.asp,200,2026 CRC Kickoff Theatre on Ice,4/24/26,4/26/26,"Rink 1, Rink 2, Chilled Ponds Ice Sports Complex, Chesapeake, VA",2026-05-19T01:06:10+00:00,,11,2627
2026,36898,https://ijs.usfigureskating.org/leaderboard/results/2026/36898/index.asp,200,2026 Palm Beach Classic and Compete USA,4/24/26,4/26/26,"Palm Beach Skate Zone, Lake Worth, FL",2026-05-19T01:06:15+00:00,,11,2627
2026,36824,https://ijs.usfigureskating.org/leaderboard/results/2026/36824/index.asp,200,2026 Spring Fling,4/25/26,4/26/26,"Rink 1, Rink 2, Winterhurst Ice Arena Lakewood, OH",2026-05-19T01:06:06+00:00,,11,2627
2026,37008,https://ijs.usfigureskating.org/leaderboard/results/2026/37008/index.asp,200,2026 Star of the North,4/25/26,4/26/26,"Rink 1, Rink 2, Chaska, MN",2026-05-19T01:06:26+00:00,,11,2627
2026,36316,https://ijs.usfigureskating.org/leaderboard/results/2026/36316/index.asp,200,2026 Ice Land Spring Open,4/26/26,4/26/26,"Ice Land Skating Center, Ice Land Skating Center, 6 Tennis Ct. Hamilton, NJ",2026-05-19T01:05:04+00:00,,11,2627
2026,36740,https://ijs.usfigureskating.org/leaderboard/results/2026/36740/index.asp,200,2026 Picken Ice Dance Classic,4/30/26,5/3/26,"SkateQuest Reston, Reston, VA",2026-05-19T01:05:56+00:00,,11,2627
2026,33619,https://ijs.usfigureskating.org/leaderboard/results/2026/33619/index.asp,200,21st Annual California Championships,5/1/26,5/3/26,"East West Ice Palace, Artesia, CA",2026-05-19T01:00:43+00:00,,11,2627
2026,36553,https://ijs.usfigureskating.org/leaderboard/results/2026/36553/index.asp,200,2026 Excel and Beyond,5/1/26,5/3/26,"Grossinger Motors Arena, Bloomington, IL",2026-05-19T01:05:30+00:00,,11,2627
2026,36554,https://ijs.usfigureskating.org/leaderboard/results/2026/36554/index.asp,200,2026 Champlain Valley Open,5/1/26,5/3/26,"Leddy Park Arena, Burlington, VT",2026-05-19T01:05:30+00:00,,11,2627
2026,36627,https://ijs.usfigureskating.org/leaderboard/results/2026/36627/index.asp,200,2026 Pacific Crest Invitational,5/1/26,5/2/26,"Mountain View Ice Arena, Vancouver, WA",2026-05-19T01:05:39+00:00,,11,2627
2026,36636,https://ijs.usfigureskating.org/leaderboard/results/2026/36636/index.asp,200,2026 Magic City Ice Classic,5/1/26,5/3/26,"Arena Rink, Practice Ice Rink, Pelham, AL",2026-05-19T01:05:41+00:00,,11,2627
2026,36590,https://ijs.usfigureskating.org/leaderboard/results/2026/36590/index.asp,200,2026 Three Rivers Spring Skate,5/2/26,5/3/26,"Mt. Lebanon Recreation Center, Pittsburgh, PA",2026-05-19T01:05:34+00:00,,11,2627
2026,36850,https://ijs.usfigureskating.org/leaderboard/results/2026/36850/index.asp,200,2026 Mountain Classic,5/2/26,5/3/26,"Toyota SportsPlex, Wilkes-Barre, PA",2026-05-19T01:06:08+00:00,,11,2627
2026,36909,https://ijs.usfigureskating.org/leaderboard/results/2026/36909/index.asp,200,2026 Centennial Spring Classic,5/2/26,5/2/26,"Ed Robson Arena, Colorado Springs, CO",2026-05-19T01:06:16+00:00,,11,2627
2026,36990,https://ijs.usfigureskating.org/leaderboard/results/2026/36990/index.asp,200,19th Annual June Bug Competition,5/2/26,5/2/26,"Pleasant Arena, St. Paul, MN",2026-05-19T01:06:24+00:00,,11,2627
2026,36648,https://ijs.usfigureskating.org/leaderboard/results/2026/36648/index.asp,200,Skate Vegas 2026,5/7/26,5/10/26,"Rink 1, Rink 2, Henderson, NV",2026-05-19T01:05:43+00:00,,11,2627
2026,36706,https://ijs.usfigureskating.org/leaderboard/results/2026/36706/index.asp,200,2026 Memorial Trophy,5/7/26,5/10/26,"Sugar Land Ice & Sports Center, Sugar Land, TX",2026-05-19T01:05:52+00:00,,11,2627
2026,36547,https://ijs.usfigureskating.org/leaderboard/results/2026/36547/index.asp,200,2026 WWFSC Excel Competition,5/8/26,5/9/26,"Crystal Ice House, Crystal Lake, IL",2026-05-19T01:05:29+00:00,,11,2627
2026,36608,https://ijs.usfigureskating.org/leaderboard/results/2026/36608/index.asp,200,2026 Spring Jubilee,5/8/26,5/10/26,"Orange Rink, White Rink, San Jose, CA",2026-05-19T01:05:37+00:00,,11,2627
2026,37003,https://ijs.usfigureskating.org/leaderboard/results/2026/37003/index.asp,200,2026 Spring Jubilee TOI ONLY,5/8/26,5/10/26,"Orange Rink, White Rink, San Jose, CA",2026-05-19T01:06:26+00:00,,11,2627
2026,36615,https://ijs.usfigureskating.org/leaderboard/results/2026/36615/index.asp,200,2026 Skate Chautauqua,5/9/26,5/10/26,"Northwest Arena, Jamestown, NY",2026-05-19T01:05:38+00:00,,11,2627
2026,36517,https://ijs.usfigureskating.org/leaderboard/results/2026/36517/index.asp,200,2026 Copper State Classic,5/14/26,5/17/26,"Rink 1, Mesa, AZ",2026-05-19T01:05:25+00:00,,11,2627
2026,36607,https://ijs.usfigureskating.org/leaderboard/results/2026/36607/index.asp,200,2026 North Shore Open,5/14/26,5/17/26,"Burbank Ice Arena, Reading, MA",2026-05-19T01:05:37+00:00,,11,2627
2026,36625,https://ijs.usfigureskating.org/leaderboard/results/2026/36625/index.asp,200,2026 Mayblades,5/14/26,5/17/26,"Sprinker Recreation Center, Tacoma, WA",2026-05-19T01:05:39+00:00,,11,2627
2026,36626,https://ijs.usfigureskating.org/leaderboard/results/2026/36626/index.asp,200,2026 Roseville Open,5/14/26,5/17/26,"Roseville Skating Center, Roseville, MN",2026-05-19T01:05:39+00:00,,11,2627
2026,36687,https://ijs.usfigureskating.org/leaderboard/results/2026/36687/index.asp,200,The 42nd Margaret Faulkner Springtime Invitational,5/14/26,5/17/26,"Olympic Rink, Stadium Rink, Ann Arbor, MI",2026-05-19T01:05:49+00:00,,11,2627
2026,36749,https://ijs.usfigureskating.org/leaderboard/results/2026/36749/index.asp,200,2026 Lake City Classic,5/14/26,5/17/26,"Frontier Ice Arena, Coeur D Alene, ID",2026-05-19T01:05:57+00:00,,11,2627
2026,36924,https://ijs.usfigureskating.org/leaderboard/results/2026/36924/index.asp,200,2026 North Shore Open (TOI Only),5/14/26,5/17/26,"Burbank Ice Arena, Reading, MA",2026-05-19T01:06:17+00:00,,11,2627
2026,36341,https://ijs.usfigureskating.org/leaderboard/results/2026/36341/index.asp,200,2026 Nassau County Figure Skating Championships,5/15/26,5/17/26,"Cantiague Park Ice Arena, Hicksville, NY",2026-05-19T01:05:07+00:00,,11,2627
2026,36447,https://ijs.usfigureskating.org/leaderboard/results/2026/36447/index.asp,200,2026 Central Carolina Skating Classic,5/15/26,5/17/26,"Orange County SportsPlex, Hillsborough, NC",2026-05-19T01:05:17+00:00,,11,2627
